第161个节点
UB = 240480, LB = 240480, GAP = 0
南京站555分出乘D5512 →D5524 →G7021 →G7026 南京站1240分退乘 ,总长度, 685,纯乘务时间 492,总接续时间 193,外驻时间 0,总工作时间805
南京站665分出乘G7113 →G7305 →G7308 →G7116 →G7099 →G7098 南京站1378分退乘 ,总长度, 713,纯乘务时间 597,总接续时间 116,外驻时间 0,总工作时间833
上海站740分出乘G7046 →G7117 →G7120 →G7069 上海站1360分退乘 ,总长度, 620,纯乘务时间 473,总接续时间 147,外驻时间 0,总工作时间740
南京站569分出乘G7045 →G7048 →G7059 →G7208 →G7584/1 南京站1281分退乘 ,总长度, 712,纯乘务时间 489,总接续时间 223,外驻时间 0,总工作时间832
上海站540分出乘G7006 →G7013 →G7018 →G7097 上海站1244分退乘 ,总长度, 704,纯乘务时间 427,总接续时间 277,外驻时间 0,总工作时间824
南京站420分出乘G7001 →G7006 →G7009 →G7014 →G7017 →G7022 南京站1121分退乘 ,总长度, 701,纯乘务时间 598,总接续时间 103,外驻时间 0,总工作时间821
南京站700分出乘G7049 →G7016 →G7061 →G7024 →G7027 →G7096 南京站1410分退乘 ,总长度, 710,纯乘务时间 651,总接续时间 59,外驻时间 0,总工作时间830
上海站578分出乘G7351 →G7304 →G7112 →G7019 →G7359 →G7352 上海站1291分退乘 ,总长度, 713,纯乘务时间 569,总接续时间 144,外驻时间 0,总工作时间833
南京站434分出乘G7039 →G7010 →G7115 →G7116 南京站1095分退乘 ,总长度, 661,纯乘务时间 462,总接续时间 199,外驻时间 0,总工作时间781
南京站391分出乘G7035 →G7038 →G7049 →G7050 南京站990分退乘 ,总长度, 599,纯乘务时间 490,总接续时间 109,外驻时间 0,总工作时间719
上海站559分出乘G7202 →G7221/1 →G7014 →G7063 →G7204 →G7204/1 →G7203 上海站1269分退乘 ,总长度, 710,纯乘务时间 437,总接续时间 273,外驻时间 0,总工作时间830
