交路编号,编号,车次,出发时刻,到达时刻,出发车站,到达车站
90,239,G7395/8,447,660,上海,南京
90,343,D9513,745,782,南京,芜湖
90,344,D9514,805,848,芜湖,南京
91,65,G7052,939,1064,上海,南京
91,240,G7397/6,1094,1284,南京,上海
92,88,G7102,440,565,上海,南京
92,13,G7007,600,700,南京,上海
92,15,G7012,720,819,上海,南京
92,17,G7015,840,940,南京,上海
93,297,DJ8698,312,402,合肥,南京
93,68,G7039,434,554,南京,上海
93,126,G7236/7,640,819,上海,合肥
94,178,G7649,927,1105,南京,衢州
94,179,G7650,1128,1310,衢州,南京
95,258,G7503,484,666,上海,台州
95,259,G7542,712,916,台州,上海
96,319,G9232/3,385,597,上海,铜陵
96,320,G9234/1,615,800,铜陵,上海
97,172,G7248/9,794,979,上海,合肥
97,173,G7250/47,997,1190,合肥,上海
98,232,G7507,496,728,南京,宁波
98,157,G7608,778,947,宁波,南京
99,61,G7244/5,713,886,上海,合肥
99,62,G7246/3,918,1111,合肥,上海
100,158,G7613,982,1075,南京,杭州
100,210,G7314,1142,1203,杭州,上海
100,215,G7126,1230,1353,上海,南京
101,116,G7111,629,748,南京,上海
101,16,G7014,780,879,上海,南京
101,18,G7017,900,1000,南京,上海
101,42,G7056,1046,1165,上海,南京
102,29,G7011,720,819,南京,上海
102,117,G7114,847,967,上海,南京
102,118,G7119,983,1105,南京,上海
102,36,G7026,1140,1240,上海,南京
103,98,G7115,810,932,南京,上海
103,19,G7020,960,1059,上海,南京
103,21,G7023,1080,1179,南京,上海
103,120,G7066,1208,1329,上海,南京
104,82,G7045,569,696,南京,上海
104,90,G7110,766,895,上海,南京
105,298,D5641,420,463,南京,芜湖
105,299,D5642,482,525,芜湖,南京
105,26,G7005,540,639,南京,上海
105,28,G7010,660,759,上海,南京
106,81,G7032,353,474,上海,南京
106,104,G7107,550,678,南京,上海
107,49,G7276/7/6,852,1079,上海,淮南东
107,50,G7275/8/5,1128,1318,淮南东,上海
108,177,G7609,833,980,南京,宁波
108,121,G7584,1013,1281,宁波,南京
109,216,G7543,427,665,上海,温州南
109,217,G7546,680,930,温州南,上海
110,81,G7032,353,474,上海,南京
110,339,D9509,495,541,南京,芜湖
110,340,D9510,562,599,芜湖,南京
110,14,G7009,660,759,南京,上海
111,177,G7609,833,980,南京,宁波
111,269,G7550,1060,1170,宁波,上海
111,45,G7068,1219,1341,上海,南京
112,347,D9517,995,1038,南京,芜湖
112,348,D9518,1060,1103,芜湖,南京
112,22,G7025,1140,1239,南京,上海
112,67,G7030,1260,1379,上海,南京
113,227,DJ7725,287,333,上海,杭州
113,193,G7358,370,456,杭州,上海
113,268,G7549,490,622,上海,宁波
113,183,G7510,684,807,宁波,上海
114,188,G7305,810,876,上海,杭州
114,224,G7567,937,1093,杭州,温州南
114,225,G7340,1114,1324,温州南,上海
115,321,G9236/7,864,1080,上海,池州
115,322,G9238/5,1110,1345,池州,上海
116,123,G7232/3,495,725,上海,六安
116,124,G7234/1,744,970,六安,上海
117,216,G7543,427,665,上海,温州南
117,180,G7334,690,908,温州南,上海
118,136,G7088/9,774,1014,上海,安庆
118,137,G7090/87,1034,1268,安庆,上海
119,199,G7501,410,687,上海,苍南
119,165,G7322,728,944,苍南,上海
120,123,G7232/3,495,725,上海,六安
120,202,G7198/5,793,1032,六安,上海
121,140,G7092/3,828,1073,上海,安庆
121,141,G7094/1,1128,1368,安庆,上海
122,138,G7080/1,464,712,上海,安庆
122,139,G7138/5,743,982,安庆,上海
123,133,G7072/3,348,611,上海,安庆
123,134,G7134/1,632,870,安庆,上海
124,345,D9515,868,905,南京,芜湖
124,156,G7284/1,938,1083,芜湖,上海
124,73,G7124,1169,1288,上海,南京
125,123,G7232/3,495,725,上海,六安
125,245,G7198/5,793,1032,六安,上海
